sample_1	sample_2	distance	host	platform	Vregion	workflow	method	db	DNA_isolation_method	sample_nr	sample_name	library
121	Toti_Illumina_V1_V2_EMU_EMUdb_I_2	Toti_Illumina_V1_V3_EMU_EMUdb_Z_1	0.436570670499143	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	2	I2	V1_V2_Illumina
122	Toti_Illumina_V1_V2_EMU_EMUdb_I_2	Toti_ONT_V1_V9_EMU_EMUdb_MN_1	0.731260858773889	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	2	I2	V1_V2_Illumina
123	Toti_Illumina_V1_V2_EMU_EMUdb_I_2	Toti_ONT_V1_V9_EMU_EMUdb_MN_4	0.883545355313044	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	2	I2	V1_V2_Illumina
124	Toti_Illumina_V1_V2_EMU_EMUdb_I_2	Toti_Illumina_V1_V2_EMU_EMUdb_Z_4	0.420852028754764	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	2	I2	V1_V2_Illumina
125	Toti_Illumina_V1_V2_EMU_EMUdb_I_2	Toti_PacBio_V1_V9_EMU_EMUdb_Z_2	0.440335889921224	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	2	I2	V1_V2_Illumina
126	Toti_Illumina_V1_V2_EMU_EMUdb_I_2	Toti_PacBio_V1_V9_EMU_EMUdb_I_2	0.327940261356565	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	2	I2	V1_V2_Illumina
127	Toti_Illumina_V1_V2_EMU_EMUdb_I_2	Toti_Illumina_V1_V2_EMU_EMUdb_MN_2	0.133793103448276	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	2	I2	V1_V2_Illumina
128	Toti_Illumina_V1_V2_EMU_EMUdb_I_2	Toti_Illumina_V1_V3_EMU_EMUdb_MN_2	0.809791799900519	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	2	I2	V1_V2_Illumina
129	Toti_Illumina_V1_V2_EMU_EMUdb_I_3	Toti_ONT_V1_V9_EMU_EMUdb_I_4	0.896339599765621	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	3	I3	V1_V2_Illumina
130	Toti_Illumina_V1_V2_EMU_EMUdb_I_3	Toti_ONT_V1_V9_EMU_EMUdb_Z_3	0.940799071942171	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	3	I3	V1_V2_Illumina
131	Toti_Illumina_V1_V2_EMU_EMUdb_I_3	Toti_Illumina_V1_V3_EMU_EMUdb_Z_4	0.794999760065262	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	3	I3	V1_V2_Illumina
132	Toti_Illumina_V1_V2_EMU_EMUdb_I_3	Toti_PacBio_V1_V9_EMU_EMUdb_I_3	0.409012966495193	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	3	I3	V1_V2_Illumina
133	Toti_Illumina_V1_V2_EMU_EMUdb_I_3	Toti_ONT_V1_V9_EMU_EMUdb_I_1	0.895671267620518	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	3	I3	V1_V2_Illumina
134	Toti_Illumina_V1_V2_EMU_EMUdb_I_3	Toti_Illumina_V1_V2_EMU_EMUdb_Z_3	0.375813085900134	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	3	I3	V1_V2_Illumina
135	Toti_Illumina_V1_V2_EMU_EMUdb_I_3	Toti_ONT_V1_V9_EMU_EMUdb_MN_2	0.923330013205621	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	3	I3	V1_V2_Illumina
136	Toti_Illumina_V1_V2_EMU_EMUdb_I_3	Toti_Illumina_V1_V3_EMU_EMUdb_Q_2	0.905161283763864	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	3	I3	V1_V2_Illumina
137	Toti_Illumina_V1_V2_EMU_EMUdb_I_3	Toti_Illumina_V1_V2_EMU_EMUdb_MN_1	0.176683862176368	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	3	I3	V1_V2_Illumina
138	Toti_Illumina_V1_V2_EMU_EMUdb_I_3	Toti_ONT_V1_V9_EMU_EMUdb_Z_2	0.955869054078495	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	3	I3	V1_V2_Illumina
139	Toti_Illumina_V1_V2_EMU_EMUdb_I_3	Toti_ONT_V1_V9_EMU_EMUdb_MN_3	0.870459357052124	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	3	I3	V1_V2_Illumina
140	Toti_Illumina_V1_V2_EMU_EMUdb_I_3	Toti_Illumina_V1_V3_EMU_EMUdb_MN_4	0.899978418026886	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	3	I3	V1_V2_Illumina
141	Toti_Illumina_V1_V2_EMU_EMUdb_I_3	Toti_Illumina_V3_V4_EMU_EMUdb_Z_3	0.568128764331867	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	3	I3	V1_V2_Illumina
142	Toti_Illumina_V1_V2_EMU_EMUdb_I_3	Toti_Illumina_V3_V4_EMU_EMUdb_MN_4	0.367514577156071	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	3	I3	V1_V2_Illumina
143	Toti_Illumina_V1_V2_EMU_EMUdb_I_3	Toti_Illumina_V1_V3_EMU_EMUdb_Z_3	0.67006673424565	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	3	I3	V1_V2_Illumina
144	Toti_Illumina_V1_V2_EMU_EMUdb_I_3	Toti_Illumina_V1_V2_EMU_EMUdb_MN_3	0.205938985163667	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	3	I3	V1_V2_Illumina
145	Toti_Illumina_V1_V2_EMU_EMUdb_I_3	Toti_Illumina_V3_V4_EMU_EMUdb_Z_2	0.602207352904867	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	3	I3	V1_V2_Illumina
146	Toti_Illumina_V1_V2_EMU_EMUdb_I_3	Toti_Illumina_V3_V4_EMU_EMUdb_MN_2	0.44711742263671	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	3	I3	V1_V2_Illumina
147	Toti_Illumina_V1_V2_EMU_EMUdb_I_3	Toti_ONT_V1_V9_EMU_EMUdb_Z_1	0.940617363209887	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	3	I3	V1_V2_Illumina
148	Toti_Illumina_V1_V2_EMU_EMUdb_I_3	Toti_Illumina_V1_V2_EMU_EMUdb_Z_2	0.369854413918866	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	3	I3	V1_V2_Illumina
149	Toti_Illumina_V1_V2_EMU_EMUdb_I_3	Toti_PacBio_V1_V9_EMU_EMUdb_I_4	0.350628808505121	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	3	I3	V1_V2_Illumina
150	Toti_Illumina_V1_V2_EMU_EMUdb_I_3	Toti_Illumina_V1_V2_EMU_EMUdb_I_1	0.10413150741404	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	3	I3	V1_V2_Illumina
151	Toti_Illumina_V1_V2_EMU_EMUdb_I_3	Toti_ONT_V1_V9_EMU_EMUdb_Z_4	0.941789535431909	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	3	I3	V1_V2_Illumina
152	Toti_Illumina_V1_V2_EMU_EMUdb_I_3	Toti_Illumina_V1_V3_EMU_EMUdb_Q_4	0.996596959218398	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	3	I3	V1_V2_Illumina
153	Toti_Illumina_V1_V2_EMU_EMUdb_I_3	Toti_Illumina_V1_V3_EMU_EMUdb_MN_1	0.852521929824561	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	3	I3	V1_V2_Illumina
154	Toti_Illumina_V1_V2_EMU_EMUdb_I_3	Toti_PacBio_V1_V9_EMU_EMUdb_Z_3	0.452165946865594	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	3	I3	V1_V2_Illumina
155	Toti_Illumina_V1_V2_EMU_EMUdb_I_3	Toti_PacBio_V1_V9_EMU_EMUdb_MN_2	0.461808846761453	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	3	I3	V1_V2_Illumina
156	Toti_Illumina_V1_V2_EMU_EMUdb_I_3	Toti_PacBio_V1_V9_EMU_EMUdb_Z_2	0.479721859447249	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	3	I3	V1_V2_Illumina
157	Toti_Illumina_V1_V2_EMU_EMUdb_I_3	Toti_Illumina_V1_V3_EMU_EMUdb_Q_3	0.831009841497143	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	3	I3	V1_V2_Illumina
158	Toti_Illumina_V1_V2_EMU_EMUdb_I_3	Toti_ONT_V1_V9_EMU_EMUdb_I_2	0.979725927741711	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	3	I3	V1_V2_Illumina
159	Toti_Illumina_V1_V2_EMU_EMUdb_I_3	Toti_Illumina_V3_V4_EMU_EMUdb_I_2	0.371371888248723	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	3	I3	V1_V2_Illumina
160	Toti_Illumina_V1_V2_EMU_EMUdb_I_3	Toti_Illumina_V1_V3_EMU_EMUdb_Z_2	0.445355307310028	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	3	I3	V1_V2_Illumina
161	Toti_Illumina_V1_V2_EMU_EMUdb_I_3	Toti_ONT_V1_V9_EMU_EMUdb_MN_1	0.787019101096045	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	3	I3	V1_V2_Illumina
162	Toti_Illumina_V1_V2_EMU_EMUdb_I_3	Toti_PacBio_V1_V9_EMU_EMUdb_Z_4	0.457721898357121	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	3	I3	V1_V2_Illumina
163	Toti_Illumina_V1_V2_EMU_EMUdb_I_3	Toti_Illumina_V1_V3_EMU_EMUdb_Q_1	0.89411020821771	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	3	I3	V1_V2_Illumina
164	Toti_Illumina_V1_V2_EMU_EMUdb_I_3	Toti_Illumina_V1_V3_EMU_EMUdb_I_1	0.772886670106583	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	3	I3	V1_V2_Illumina
165	Toti_Illumina_V1_V2_EMU_EMUdb_I_3	Toti_Illumina_V1_V2_EMU_EMUdb_Z_1	0.339438181216074	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	3	I3	V1_V2_Illumina
166	Toti_Illumina_V1_V2_EMU_EMUdb_I_3	Toti_Illumina_V3_V4_EMU_EMUdb_Z_4	0.569803816418644	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	3	I3	V1_V2_Illumina
167	Toti_Illumina_V1_V2_EMU_EMUdb_I_3	Toti_PacBio_V1_V9_EMU_EMUdb_MN_3	0.338045912653975	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	3	I3	V1_V2_Illumina
168	Toti_Illumina_V1_V2_EMU_EMUdb_I_3	Toti_Illumina_V1_V2_EMU_EMUdb_MN_4	0.108186764519803	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	3	I3	V1_V2_Illumina
169	Toti_Illumina_V1_V2_EMU_EMUdb_I_3	Toti_Illumina_V1_V2_EMU_EMUdb_Z_4	0.372615051553155	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	3	I3	V1_V2_Illumina
170	Toti_Illumina_V1_V2_EMU_EMUdb_I_3	Toti_Illumina_V1_V3_EMU_EMUdb_MN_3	0.986462143130084	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	3	I3	V1_V2_Illumina
171	Toti_Illumina_V1_V2_EMU_EMUdb_I_3	Toti_Illumina_V1_V2_EMU_EMUdb_I_3	0	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	3	I3	V1_V2_Illumina
172	Toti_Illumina_V1_V2_EMU_EMUdb_I_3	Toti_PacBio_V1_V9_EMU_EMUdb_I_1	0.30936732390626	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	3	I3	V1_V2_Illumina
173	Toti_Illumina_V1_V2_EMU_EMUdb_I_3	Toti_Illumina_V1_V3_EMU_EMUdb_I_3	0.760469753259126	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	3	I3	V1_V2_Illumina
174	Toti_Illumina_V1_V2_EMU_EMUdb_I_3	Toti_PacBio_V1_V9_EMU_EMUdb_MN_1	0.643526021970106	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	3	I3	V1_V2_Illumina
175	Toti_Illumina_V1_V2_EMU_EMUdb_I_3	Toti_Illumina_V1_V2_EMU_EMUdb_MN_2	0.136455918561288	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	3	I3	V1_V2_Illumina
176	Toti_Illumina_V1_V2_EMU_EMUdb_I_3	Toti_Illumina_V1_V3_EMU_EMUdb_Z_1	0.421664709880739	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	3	I3	V1_V2_Illumina
177	Toti_Illumina_V1_V2_EMU_EMUdb_I_3	Toti_ONT_V1_V9_EMU_EMUdb_MN_4	0.855052057511155	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	3	I3	V1_V2_Illumina
178	Toti_Illumina_V1_V2_EMU_EMUdb_I_3	Toti_Illumina_V3_V4_EMU_EMUdb_I_1	0.406355449283783	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	3	I3	V1_V2_Illumina
179	Toti_Illumina_V1_V2_EMU_EMUdb_I_3	Toti_PacBio_V1_V9_EMU_EMUdb_I_2	0.35301156761069	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	3	I3	V1_V2_Illumina
180	Toti_Illumina_V1_V2_EMU_EMUdb_I_3	Toti_Illumina_V3_V4_EMU_EMUdb_I_4	0.345821759417632	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	3	I3	V1_V2_Illumina
181	Toti_Illumina_V1_V2_EMU_EMUdb_I_3	Toti_ONT_V1_V9_EMU_EMUdb_I_3	0.923880052979368	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	3	I3	V1_V2_Illumina
182	Toti_Illumina_V1_V2_EMU_EMUdb_I_3	Toti_Illumina_V1_V2_EMU_EMUdb_I_4	0.0858891514911406	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	3	I3	V1_V2_Illumina
183	Toti_Illumina_V1_V2_EMU_EMUdb_I_3	Toti_PacBio_V1_V9_EMU_EMUdb_Z_1	0.433456748569505	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	3	I3	V1_V2_Illumina
184	Toti_Illumina_V1_V2_EMU_EMUdb_I_3	Toti_Illumina_V3_V4_EMU_EMUdb_MN_3	0.381762504253147	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	3	I3	V1_V2_Illumina
185	Toti_Illumina_V1_V2_EMU_EMUdb_I_3	Toti_Illumina_V3_V4_EMU_EMUdb_Z_1	0.579767460254686	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	3	I3	V1_V2_Illumina
186	Toti_Illumina_V1_V2_EMU_EMUdb_I_3	Toti_Illumina_V3_V4_EMU_EMUdb_MN_1	0.397715925394548	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	3	I3	V1_V2_Illumina
187	Toti_Illumina_V1_V2_EMU_EMUdb_I_3	Toti_Illumina_V1_V3_EMU_EMUdb_MN_2	0.760981480012827	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	3	I3	V1_V2_Illumina
188	Toti_Illumina_V1_V2_EMU_EMUdb_I_3	Toti_Illumina_V1_V2_EMU_EMUdb_I_2	0.14421024754249	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	3	I3	V1_V2_Illumina
189	Toti_Illumina_V1_V2_EMU_EMUdb_I_3	Toti_Illumina_V3_V4_EMU_EMUdb_I_3	0.370377003671532	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	3	I3	V1_V2_Illumina
190	Toti_Illumina_V1_V2_EMU_EMUdb_I_3	Toti_Illumina_V1_V3_EMU_EMUdb_I_2	0.355781742990071	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	3	I3	V1_V2_Illumina
191	Toti_Illumina_V1_V2_EMU_EMUdb_I_3	Toti_PacBio_V1_V9_EMU_EMUdb_MN_4	0.441282573866795	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	3	I3	V1_V2_Illumina
192	Toti_Illumina_V1_V2_EMU_EMUdb_I_3	Toti_Illumina_V1_V3_EMU_EMUdb_I_4	0.898269914144165	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	3	I3	V1_V2_Illumina
193	Toti_Illumina_V1_V2_EMU_EMUdb_I_4	Toti_ONT_V1_V9_EMU_EMUdb_MN_3	0.867012876579203	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	4	I4	V1_V2_Illumina
194	Toti_Illumina_V1_V2_EMU_EMUdb_I_4	Toti_Illumina_V1_V2_EMU_EMUdb_MN_3	0.199836109142452	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	4	I4	V1_V2_Illumina
195	Toti_Illumina_V1_V2_EMU_EMUdb_I_4	Toti_Illumina_V1_V2_EMU_EMUdb_I_1	0.0802510245901639	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	4	I4	V1_V2_Illumina
196	Toti_Illumina_V1_V2_EMU_EMUdb_I_4	Toti_Illumina_V1_V3_EMU_EMUdb_Q_4	0.996801734652392	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	4	I4	V1_V2_Illumina
197	Toti_Illumina_V1_V2_EMU_EMUdb_I_4	Toti_Illumina_V1_V3_EMU_EMUdb_Z_4	0.801495194019224	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	4	I4	V1_V2_Illumina
198	Toti_Illumina_V1_V2_EMU_EMUdb_I_4	Toti_Illumina_V3_V4_EMU_EMUdb_MN_2	0.457396880306274	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	4	I4	V1_V2_Illumina
199	Toti_Illumina_V1_V2_EMU_EMUdb_I_4	Toti_ONT_V1_V9_EMU_EMUdb_Z_3	0.938953661514637	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	4	I4	V1_V2_Illumina
200	Toti_Illumina_V1_V2_EMU_EMUdb_I_4	Toti_PacBio_V1_V9_EMU_EMUdb_MN_2	0.466896295281523	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	4	I4	V1_V2_Illumina
201	Toti_Illumina_V1_V2_EMU_EMUdb_I_4	Toti_ONT_V1_V9_EMU_EMUdb_I_1	0.886261873384457	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	4	I4	V1_V2_Illumina
202	Toti_Illumina_V1_V2_EMU_EMUdb_I_4	Toti_PacBio_V1_V9_EMU_EMUdb_MN_3	0.334027669287785	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	4	I4	V1_V2_Illumina
203	Toti_Illumina_V1_V2_EMU_EMUdb_I_4	Toti_PacBio_V1_V9_EMU_EMUdb_I_1	0.278690144789076	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	4	I4	V1_V2_Illumina
204	Toti_Illumina_V1_V2_EMU_EMUdb_I_4	Toti_ONT_V1_V9_EMU_EMUdb_MN_2	0.91913236888294	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	4	I4	V1_V2_Illumina
205	Toti_Illumina_V1_V2_EMU_EMUdb_I_4	Toti_Illumina_V1_V3_EMU_EMUdb_I_1	0.767530387755638	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	4	I4	V1_V2_Illumina
206	Toti_Illumina_V1_V2_EMU_EMUdb_I_4	Toti_Illumina_V3_V4_EMU_EMUdb_MN_3	0.391702618762765	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	4	I4	V1_V2_Illumina
207	Toti_Illumina_V1_V2_EMU_EMUdb_I_4	Toti_Illumina_V3_V4_EMU_EMUdb_I_4	0.359406021376703	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	4	I4	V1_V2_Illumina
208	Toti_Illumina_V1_V2_EMU_EMUdb_I_4	Toti_ONT_V1_V9_EMU_EMUdb_MN_4	0.849332808395051	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	4	I4	V1_V2_Illumina
209	Toti_Illumina_V1_V2_EMU_EMUdb_I_4	Toti_Illumina_V1_V2_EMU_EMUdb_MN_4	0.125921993741618	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	4	I4	V1_V2_Illumina
210	Toti_Illumina_V1_V2_EMU_EMUdb_I_4	Toti_Illumina_V1_V2_EMU_EMUdb_MN_1	0.146825732918729	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	4	I4	V1_V2_Illumina
211	Toti_Illumina_V1_V2_EMU_EMUdb_I_4	Toti_Illumina_V1_V3_EMU_EMUdb_Z_3	0.682258446791141	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	4	I4	V1_V2_Illumina
212	Toti_Illumina_V1_V2_EMU_EMUdb_I_4	Toti_Illumina_V1_V3_EMU_EMUdb_MN_4	0.897436194358238	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	4	I4	V1_V2_Illumina
213	Toti_Illumina_V1_V2_EMU_EMUdb_I_4	Toti_ONT_V1_V9_EMU_EMUdb_Z_2	0.956403852512646	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	4	I4	V1_V2_Illumina
214	Toti_Illumina_V1_V2_EMU_EMUdb_I_4	Toti_Illumina_V3_V4_EMU_EMUdb_Z_2	0.629948808603101	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	4	I4	V1_V2_Illumina
215	Toti_Illumina_V1_V2_EMU_EMUdb_I_4	Toti_Illumina_V1_V2_EMU_EMUdb_I_2	0.16152085137978	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	4	I4	V1_V2_Illumina
216	Toti_Illumina_V1_V2_EMU_EMUdb_I_4	Toti_ONT_V1_V9_EMU_EMUdb_I_2	0.979010332596255	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	4	I4	V1_V2_Illumina
217	Toti_Illumina_V1_V2_EMU_EMUdb_I_4	Toti_Illumina_V1_V3_EMU_EMUdb_Z_1	0.468588703731013	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	4	I4	V1_V2_Illumina
218	Toti_Illumina_V1_V2_EMU_EMUdb_I_4	Toti_Illumina_V3_V4_EMU_EMUdb_I_1	0.390006114168195	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	4	I4	V1_V2_Illumina
219	Toti_Illumina_V1_V2_EMU_EMUdb_I_4	Toti_Illumina_V3_V4_EMU_EMUdb_MN_4	0.39047699594046	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	4	I4	V1_V2_Illumina
220	Toti_Illumina_V1_V2_EMU_EMUdb_I_4	Toti_Illumina_V1_V3_EMU_EMUdb_MN_1	0.849311404982018	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	4	I4	V1_V2_Illumina
221	Toti_Illumina_V1_V2_EMU_EMUdb_I_4	Toti_PacBio_V1_V9_EMU_EMUdb_I_3	0.414744079449962	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	4	I4	V1_V2_Illumina
222	Toti_Illumina_V1_V2_EMU_EMUdb_I_4	Toti_Illumina_V1_V3_EMU_EMUdb_Q_3	0.843767274253927	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	4	I4	V1_V2_Illumina
223	Toti_Illumina_V1_V2_EMU_EMUdb_I_4	Toti_Illumina_V1_V3_EMU_EMUdb_MN_3	0.986736756975334	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	4	I4	V1_V2_Illumina
224	Toti_Illumina_V1_V2_EMU_EMUdb_I_4	Toti_Illumina_V3_V4_EMU_EMUdb_I_3	0.392075186409523	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	4	I4	V1_V2_Illumina
225	Toti_Illumina_V1_V2_EMU_EMUdb_I_4	Toti_PacBio_V1_V9_EMU_EMUdb_Z_2	0.485355135769184	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	4	I4	V1_V2_Illumina
226	Toti_Illumina_V1_V2_EMU_EMUdb_I_4	Toti_PacBio_V1_V9_EMU_EMUdb_Z_4	0.458588567907499	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	4	I4	V1_V2_Illumina
227	Toti_Illumina_V1_V2_EMU_EMUdb_I_4	Toti_Illumina_V3_V4_EMU_EMUdb_I_2	0.389809450498994	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	4	I4	V1_V2_Illumina
228	Toti_Illumina_V1_V2_EMU_EMUdb_I_4	Toti_Illumina_V1_V3_EMU_EMUdb_Q_2	0.914201941994034	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	4	I4	V1_V2_Illumina
229	Toti_Illumina_V1_V2_EMU_EMUdb_I_4	Toti_Illumina_V1_V3_EMU_EMUdb_I_2	0.359537449607469	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	4	I4	V1_V2_Illumina
230	Toti_Illumina_V1_V2_EMU_EMUdb_I_4	Toti_Illumina_V3_V4_EMU_EMUdb_Z_4	0.597132218084811	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	4	I4	V1_V2_Illumina
231	Toti_Illumina_V1_V2_EMU_EMUdb_I_4	Toti_Illumina_V3_V4_EMU_EMUdb_MN_1	0.397273412345002	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	4	I4	V1_V2_Illumina
232	Toti_Illumina_V1_V2_EMU_EMUdb_I_4	Toti_Illumina_V1_V3_EMU_EMUdb_Q_1	0.897668672406281	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	4	I4	V1_V2_Illumina
233	Toti_Illumina_V1_V2_EMU_EMUdb_I_4	Toti_ONT_V1_V9_EMU_EMUdb_Z_4	0.940196467258605	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	4	I4	V1_V2_Illumina
234	Toti_Illumina_V1_V2_EMU_EMUdb_I_4	Toti_Illumina_V1_V2_EMU_EMUdb_Z_4	0.411680229775012	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	4	I4	V1_V2_Illumina
235	Toti_Illumina_V1_V2_EMU_EMUdb_I_4	Toti_Illumina_V1_V3_EMU_EMUdb_I_4	0.901307357087926	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	4	I4	V1_V2_Illumina
236	Toti_Illumina_V1_V2_EMU_EMUdb_I_4	Toti_Illumina_V3_V4_EMU_EMUdb_Z_3	0.595148344744468	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	4	I4	V1_V2_Illumina
237	Toti_Illumina_V1_V2_EMU_EMUdb_I_4	Toti_PacBio_V1_V9_EMU_EMUdb_I_2	0.34851018683354	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	4	I4	V1_V2_Illumina
238	Toti_Illumina_V1_V2_EMU_EMUdb_I_4	Toti_ONT_V1_V9_EMU_EMUdb_Z_1	0.938752992964756	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	4	I4	V1_V2_Illumina
239	Toti_Illumina_V1_V2_EMU_EMUdb_I_4	Toti_Illumina_V3_V4_EMU_EMUdb_Z_1	0.602594509598375	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	4	I4	V1_V2_Illumina
240	Toti_Illumina_V1_V2_EMU_EMUdb_I_4	Toti_Illumina_V1_V2_EMU_EMUdb_I_3	0.0858891514911406	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	4	I4	V1_V2_Illumina
241	Toti_Illumina_V1_V2_EMU_EMUdb_I_4	Toti_Illumina_V1_V2_EMU_EMUdb_Z_3	0.429628132098134	Toti	Illumina	V1_V2	EMU	NA	EMUdb	I	4	I4	V1_V2_Illumina
